datetime,line_id,stop_id,bus_id,boarding,alighting,current_load,new_load,occupancy_rate,trip_id,stop_sequence,total_stops,fitness_score,source
2025-06-02 21:12:03.017668,101-1,11269,opt_bus_101-1_1811,0,0,0,0,0.0,58,30,89,0.8126430487707956,optimized_schedule
2025-06-02 21:12:07.384235,101,12808,opt_bus_101_1518,0,0,0,0,0.0,16,53,78,0.8121139032132771,optimized_schedule
2025-06-02 21:12:07.547649,101,13230,opt_bus_101_1434,0,0,0,0,0.0,14,63,78,0.8121139032132771,optimized_schedule
2025-06-02 21:12:09.033014,101-1,11179,opt_bus_101-1_1926,0,0,0,0,0.0,61,19,89,0.8126430487707956,optimized_schedule
2025-06-02 21:12:17.848840,101-1,11858,opt_bus_101-1_1745,0,0,0,0,0.0,57,33,89,0.8126430487707956,optimized_schedule
2025-06-02 21:12:46.148379,101,11875,opt_bus_101_1704,0,0,0,0,0.0,22,36,78,0.8121139032132771,optimized_schedule
2025-06-02 21:12:47.253274,101,13805,opt_bus_101_1410,0,0,0,0,0.0,13,67,78,0.8121139032132771,optimized_schedule
2025-06-02 21:12:53.133694,101,10401,opt_bus_101_2050,0,0,0,0,0.0,32,5,78,0.8121139032132771,optimized_schedule
2025-06-02 21:13:03.935526,101-1,11871,opt_bus_101-1_1722,0,0,0,0,0.0,56,36,89,0.8126430487707956,optimized_schedule
2025-06-02 21:13:13.175138,101,11183,opt_bus_101_1858,0,0,0,0,0.0,27,22,78,0.8121139032132771,optimized_schedule
2025-06-02 21:13:24.398471,101,11870,opt_bus_101_1720,0,0,0,0,0.0,23,34,78,0.8121139032132771,optimized_schedule
2025-06-02 21:13:29.750697,101-1,12746,opt_bus_101-1_1523,0,0,0,0,0.0,51,53,89,0.8126430487707956,optimized_schedule
2025-06-02 21:13:44.123680,101-1,10028,opt_bus_101-1_2109,0,0,0,0,0.0,64,2,89,0.8126430487707956,optimized_schedule
2025-06-02 21:13:59.467769,101,11182,opt_bus_101_1910,0,0,0,0,0.0,28,21,78,0.8121139032132771,optimized_schedule
2025-06-02 21:14:02.896937,101,11260,opt_bus_101_1816,0,0,0,0,0.0,25,27,78,0.8121139032132771,optimized_schedule
2025-06-02 21:14:08.658391,101,13222,opt_bus_101_1459,0,0,0,0,0.0,15,58,78,0.8121139032132771,optimized_schedule
2025-06-02 21:14:09.885085,101-1,11879,opt_bus_101-1_1700,0,0,0,0,0.0,55,39,89,0.8126430487707956,optimized_schedule
2025-06-02 21:14:16.702435,101,14045,opt_bus_101_1347,0,0,0,0,0.0,12,72,78,0.8121139032132771,optimized_schedule
2025-06-02 21:14:23.671943,101-1,13229,opt_bus_101-1_1409,0,0,0,0,0.0,48,69,89,0.8126430487707956,optimized_schedule
2025-06-02 21:14:55.430253,101,12806,opt_bus_101_1533,0,0,0,0,0.0,17,51,78,0.8121139032132771,optimized_schedule
2025-06-02 21:15:01.304948,101-1,11258,opt_bus_101-1_1834,0,0,0,0,0.0,59,27,89,0.8126430487707956,optimized_schedule
2025-06-02 21:15:03.644004,101-1,13116,opt_bus_101-1_1435,0,0,0,0,0.0,49,64,89,0.8126430487707956,optimized_schedule
2025-06-02 21:15:07.992497,101,12745,opt_bus_101_1548,0,0,0,0,0.0,18,48,78,0.8121139032132771,optimized_schedule
2025-06-02 21:15:08.559111,101,11881,opt_bus_101_1638,0,0,0,0,0.0,19,40,78,0.8121139032132771,optimized_schedule
2025-06-02 21:15:11.962048,101,11870,opt_bus_101_1725,0,0,0,0,0.0,24,34,78,0.8121139032132771,optimized_schedule
2025-06-02 21:15:38.095408,101-1,12514,opt_bus_101-1_1612,0,0,0,0,0.0,53,45,89,0.8126430487707956,optimized_schedule
2025-06-02 21:15:42.368314,101-1,12810,opt_bus_101-1_1458,0,0,0,0,0.0,50,59,89,0.8126430487707956,optimized_schedule
2025-06-02 21:15:42.844959,101-1,11185,opt_bus_101-1_1900,0,0,0,0,0.0,60,24,89,0.8126430487707956,optimized_schedule
2025-06-02 21:15:46.077704,101,10883,opt_bus_101_2043,0,0,0,0,0.0,31,7,78,0.8121139032132771,optimized_schedule
2025-06-02 21:15:49.941848,101,11171,opt_bus_101_2016,0,0,0,0,0.0,30,13,78,0.8121139032132771,optimized_schedule
2025-06-02 21:16:09.564251,101-1,12579,opt_bus_101-1_1548,0,0,0,0,0.0,52,49,89,0.8126430487707956,optimized_schedule
2025-06-02 21:16:10.834376,101-1,11980,opt_bus_101-1_1638,0,0,0,0,0.0,54,42,89,0.8126430487707956,optimized_schedule
2025-06-02 21:16:12.643580,101,11880,opt_bus_101_1651,0,0,0,0,0.0,21,39,78,0.8121139032132771,optimized_schedule
2025-06-02 21:16:17.581281,101,11876,opt_bus_101_1704,0,0,0,0,0.0,22,37,78,0.8121139032132771,optimized_schedule
2025-06-02 21:16:17.690329,101-1,11168,opt_bus_101-1_2022,0,0,0,0,0.0,63,11,89,0.8126430487707956,optimized_schedule
2025-06-02 21:16:20.885521,101,11185,opt_bus_101_1852,0,0,0,0,0.0,26,23,78,0.8121139032132771,optimized_schedule
2025-06-02 21:16:37.913829,101,11178,opt_bus_101_1948,0,0,0,0,0.0,29,17,78,0.8121139032132771,optimized_schedule
2025-06-02 21:16:46.875702,101-1,11875,opt_bus_101-1_1722,0,0,0,0,0.0,56,37,89,0.8126430487707956,optimized_schedule
2025-06-02 21:16:54.328815,101,11881,opt_bus_101_1643,0,0,0,0,0.0,20,40,78,0.8121139032132771,optimized_schedule
2025-06-02 21:17:01.866325,101-1,11180,opt_bus_101-1_1926,0,0,0,0,0.0,61,20,89,0.8126430487707956,optimized_schedule
2025-06-02 21:17:09.406344,101-1,11314,opt_bus_101-1_1811,0,0,0,0,0.0,58,31,89,0.8126430487707956,optimized_schedule
2025-06-02 21:17:15.603776,101-1,11868,opt_bus_101-1_1745,0,0,0,0,0.0,57,34,89,0.8126430487707956,optimized_schedule
2025-06-02 21:17:38.598236,101,11871,opt_bus_101_1720,0,0,0,0,0.0,23,35,78,0.8121139032132771,optimized_schedule
2025-06-02 21:17:48.785052,101-1,11177,opt_bus_101-1_1949,0,0,0,0,0.0,62,17,89,0.8126430487707956,optimized_schedule
2025-06-02 21:18:00.000000,101-1,10017,opt_bus_101-1_2118,0,0,0,0,0.0,65,1,89,0.8126430487707956,optimized_schedule
2025-06-02 21:18:08.977476,101,13235,opt_bus_101_1434,0,0,0,0,0.0,14,64,78,0.8121139032132771,optimized_schedule
2025-06-02 21:18:10.091840,101,13806,opt_bus_101_1410,0,0,0,0,0.0,13,68,78,0.8121139032132771,optimized_schedule
2025-06-02 21:18:35.425391,101-1,12804,opt_bus_101-1_1523,0,0,0,0,0.0,51,54,89,0.8126430487707956,optimized_schedule
2025-06-02 21:18:37.092908,101,12809,opt_bus_101_1518,0,0,0,0,0.0,16,54,78,0.8121139032132771,optimized_schedule
2025-06-02 21:18:57.815376,101,10550,opt_bus_101_2050,0,0,0,0,0.0,32,6,78,0.8121139032132771,optimized_schedule
2025-06-02 21:19:01.300249,101-1,13222,opt_bus_101-1_1435,0,0,0,0,0.0,49,65,89,0.8126430487707956,optimized_schedule
2025-06-02 21:19:11.019896,101,11185,opt_bus_101_1858,0,0,0,0,0.0,27,23,78,0.8121139032132771,optimized_schedule
2025-06-02 21:19:26.161813,101,11871,opt_bus_101_1725,0,0,0,0,0.0,24,35,78,0.8121139032132771,optimized_schedule
2025-06-02 21:19:26.180043,101,11261,opt_bus_101_1816,0,0,0,0,0.0,25,28,78,0.8121139032132771,optimized_schedule
2025-06-02 21:19:34.405199,101,11166,opt_bus_101_2043,0,0,0,0,0.0,31,8,78,0.8121139032132771,optimized_schedule
2025-06-02 21:19:44.881017,101,14122,opt_bus_101_1347,0,0,0,0,0.0,12,73,78,0.8121139032132771,optimized_schedule
2025-06-02 21:19:48.029613,101-1,13230,opt_bus_101-1_1409,0,0,0,0,0.0,48,70,89,0.8126430487707956,optimized_schedule
2025-06-02 21:19:49.077417,101,12514,opt_bus_101_1638,0,0,0,0,0.0,19,41,78,0.8121139032132771,optimized_schedule
2025-06-02 21:19:55.444654,101-1,10113,opt_bus_101-1_2109,0,0,0,0,0.0,64,3,89,0.8126430487707956,optimized_schedule
2025-06-02 21:19:59.479493,101,13223,opt_bus_101_1459,0,0,0,0,0.0,15,59,78,0.8121139032132771,optimized_schedule
2025-06-02 21:20:27.562701,101,11183,opt_bus_101_1910,0,0,0,0,0.0,28,22,78,0.8121139032132771,optimized_schedule
2025-06-02 21:20:27.968865,101,11879,opt_bus_101_1704,0,0,0,0,0.0,22,38,78,0.8121139032132771,optimized_schedule
2025-06-02 21:20:28.970133,101,12746,opt_bus_101_1548,0,0,0,0,0.0,18,49,78,0.8121139032132771,optimized_schedule
2025-06-02 21:20:30.737602,101-1,11260,opt_bus_101-1_1834,0,0,0,0,0.0,59,28,89,0.8126430487707956,optimized_schedule
2025-06-02 21:20:34.049768,101-1,11169,opt_bus_101-1_2022,0,0,0,0,0.0,63,12,89,0.8126430487707956,optimized_schedule
2025-06-02 21:20:37.746249,101-1,11880,opt_bus_101-1_1700,0,0,0,0,0.0,55,40,89,0.8126430487707956,optimized_schedule
2025-06-02 21:20:54.962759,101-1,11997,opt_bus_101-1_1638,0,0,0,0,0.0,54,43,89,0.8126430487707956,optimized_schedule
2025-06-02 21:20:59.123596,101,12807,opt_bus_101_1533,0,0,0,0,0.0,17,52,78,0.8121139032132771,optimized_schedule
2025-06-02 21:21:08.319755,101,11173,opt_bus_101_2016,0,0,0,0,0.0,30,14,78,0.8121139032132771,optimized_schedule
2025-06-02 21:21:08.594805,101-1,12811,opt_bus_101-1_1458,0,0,0,0,0.0,50,60,89,0.8126430487707956,optimized_schedule
2025-06-02 21:21:13.396626,101,11875,opt_bus_101_1720,0,0,0,0,0.0,23,36,78,0.8121139032132771,optimized_schedule
2025-06-02 21:21:21.188447,101-1,12517,opt_bus_101-1_1612,0,0,0,0,0.0,53,46,89,0.8126430487707956,optimized_schedule
2025-06-02 21:21:23.389141,101-1,11178,opt_bus_101-1_1949,0,0,0,0,0.0,62,18,89,0.8126430487707956,optimized_schedule
2025-06-02 21:21:24.381700,101,11186,opt_bus_101_1852,0,0,0,0,0.0,26,24,78,0.8121139032132771,optimized_schedule
2025-06-02 21:21:34.847121,101,12514,opt_bus_101_1643,0,0,0,0,0.0,20,41,78,0.8121139032132771,optimized_schedule
2025-06-02 21:21:40.212707,101-1,11186,opt_bus_101-1_1900,0,0,0,0,0.0,60,25,89,0.8126430487707956,optimized_schedule
2025-06-02 21:21:57.591331,101-1,11870,opt_bus_101-1_1745,0,0,0,0,0.0,57,35,89,0.8126430487707956,optimized_schedule
2025-06-02 21:21:58.782268,101-1,11876,opt_bus_101-1_1722,0,0,0,0,0.0,56,38,89,0.8126430487707956,optimized_schedule
2025-06-02 21:22:07.164853,101,12810,opt_bus_101_1518,0,0,0,0,0.0,16,55,78,0.8121139032132771,optimized_schedule
2025-06-02 21:22:24.484318,101-1,12707,opt_bus_101-1_1548,0,0,0,0,0.0,52,50,89,0.8126430487707956,optimized_schedule
2025-06-02 21:22:25.498158,101,11881,opt_bus_101_1651,0,0,0,0,0.0,21,40,78,0.8121139032132771,optimized_schedule
2025-06-02 21:22:31.727752,101-1,11181,opt_bus_101-1_1926,0,0,0,0,0.0,61,21,89,0.8126430487707956,optimized_schedule
2025-06-02 21:22:38.400971,101-1,12806,opt_bus_101-1_1523,0,0,0,0,0.0,51,55,89,0.8126430487707956,optimized_schedule
2025-06-02 21:22:44.123680,101-1,10028,opt_bus_101-1_2118,0,0,0,0,0.0,65,2,89,0.8126430487707956,optimized_schedule
2025-06-02 21:22:46.077704,101,10883,opt_bus_101_2050,0,0,0,0,0.0,32,7,78,0.8121139032132771,optimized_schedule
2025-06-02 21:22:54.942162,101,13951,opt_bus_101_1410,0,0,0,0,0.0,13,69,78,0.8121139032132771,optimized_schedule
2025-06-02 21:23:00.960203,101,11875,opt_bus_101_1725,0,0,0,0,0.0,24,36,78,0.8121139032132771,optimized_schedule
2025-06-02 21:23:06.796712,101,11179,opt_bus_101_1948,0,0,0,0,0.0,29,18,78,0.8121139032132771,optimized_schedule
2025-06-02 21:23:30.988049,101-1,11323,opt_bus_101-1_1811,0,0,0,0,0.0,58,32,89,0.8126430487707956,optimized_schedule
2025-06-02 21:23:38.978415,101,13224,opt_bus_101_1459,0,0,0,0,0.0,15,60,78,0.8121139032132771,optimized_schedule
2025-06-02 21:23:57.922161,101,11269,opt_bus_101_1816,0,0,0,0,0.0,25,29,78,0.8121139032132771,optimized_schedule
2025-06-02 21:24:00.000000,101,10017,opt_bus_101_2124,0,0,0,0,0.0,33,1,78,0.8121139032132771,optimized_schedule
2025-06-02 21:24:14.516075,101,11186,opt_bus_101_1858,0,0,0,0,0.0,27,24,78,0.8121139032132771,optimized_schedule
2025-06-02 21:24:24.271163,101-1,11261,opt_bus_101-1_1834,0,0,0,0,0.0,59,29,89,0.8126430487707956,optimized_schedule
2025-06-02 21:24:25.168742,101,14142,opt_bus_101_1347,0,0,0,0,0.0,12,74,78,0.8121139032132771,optimized_schedule
2025-06-02 21:24:30.174629,101,13525,opt_bus_101_1434,0,0,0,0,0.0,14,65,78,0.8121139032132771,optimized_schedule
2025-06-02 21:24:39.398869,101-1,10268,opt_bus_101-1_2109,0,0,0,0,0.0,64,4,89,0.8126430487707956,optimized_schedule
2025-06-02 21:24:43.093249,101,11167,opt_bus_101_2043,0,0,0,0,0.0,31,9,78,0.8121139032132771,optimized_schedule
2025-06-02 21:24:44.829528,101,11876,opt_bus_101_1720,0,0,0,0,0.0,23,37,78,0.8121139032132771,optimized_schedule
2025-06-02 21:25:00.453164,101,12517,opt_bus_101_1638,0,0,0,0,0.0,19,42,78,0.8121139032132771,optimized_schedule
2025-06-02 21:25:15.423954,101-1,13235,opt_bus_101-1_1409,0,0,0,0,0.0,48,71,89,0.8126430487707956,optimized_schedule
2025-06-02 21:25:16.554991,101-1,11187,opt_bus_101-1_1900,0,0,0,0,0.0,60,26,89,0.8126430487707956,optimized_schedule
2025-06-02 21:25:22.303348,101-1,11170,opt_bus_101-1_2022,0,0,0,0,0.0,63,13,89,0.8126430487707956,optimized_schedule
2025-06-02 21:25:28.265559,101-1,11998,opt_bus_101-1_1638,0,0,0,0,0.0,54,44,89,0.8126430487707956,optimized_schedule
2025-06-02 21:25:28.674494,101-1,11179,opt_bus_101-1_1949,0,0,0,0,0.0,62,19,89,0.8126430487707956,optimized_schedule
2025-06-02 21:25:29.479119,101-1,13223,opt_bus_101-1_1435,0,0,0,0,0.0,49,66,89,0.8126430487707956,optimized_schedule
2025-06-02 21:25:50.629891,101,12808,opt_bus_101_1533,0,0,0,0,0.0,17,53,78,0.8121139032132771,optimized_schedule
2025-06-02 21:25:56.873001,101,12811,opt_bus_101_1518,0,0,0,0,0.0,16,56,78,0.8121139032132771,optimized_schedule
2025-06-02 21:26:00.420021,101,11187,opt_bus_101_1852,0,0,0,0,0.0,26,25,78,0.8121139032132771,optimized_schedule
2025-06-02 21:26:06.858930,101,12804,opt_bus_101_1548,0,0,0,0,0.0,18,50,78,0.8121139032132771,optimized_schedule
2025-06-02 21:26:13.205613,101-1,12812,opt_bus_101-1_1458,0,0,0,0,0.0,50,61,89,0.8126430487707956,optimized_schedule
2025-06-02 21:26:13.516839,101-1,11881,opt_bus_101-1_1700,0,0,0,0,0.0,55,41,89,0.8126430487707956,optimized_schedule
2025-06-02 21:26:21.846636,101,11880,opt_bus_101_1704,0,0,0,0,0.0,22,39,78,0.8121139032132771,optimized_schedule
2025-06-02 21:26:25.407459,101,11185,opt_bus_101_1910,0,0,0,0,0.0,28,23,78,0.8121139032132771,optimized_schedule
2025-06-02 21:26:30.654308,101-1,12807,opt_bus_101-1_1523,0,0,0,0,0.0,51,56,89,0.8126430487707956,optimized_schedule
2025-06-02 21:26:32.393105,101,11876,opt_bus_101_1725,0,0,0,0,0.0,24,37,78,0.8121139032132771,optimized_schedule
2025-06-02 21:26:32.549007,101-1,11182,opt_bus_101-1_1926,0,0,0,0,0.0,61,22,89,0.8126430487707956,optimized_schedule
2025-06-02 21:26:34.405199,101,11166,opt_bus_101_2050,0,0,0,0,0.0,32,8,78,0.8121139032132771,optimized_schedule
2025-06-02 21:26:46.222868,101,12517,opt_bus_101_1643,0,0,0,0,0.0,20,42,78,0.8121139032132771,optimized_schedule
2025-06-02 21:27:06.016464,101,12514,opt_bus_101_1651,0,0,0,0,0.0,21,41,78,0.8121139032132771,optimized_schedule
2025-06-02 21:27:12.236682,101,11174,opt_bus_101_2016,0,0,0,0,0.0,30,15,78,0.8121139032132771,optimized_schedule
2025-06-02 21:27:18.692608,101-1,12530,opt_bus_101-1_1612,0,0,0,0,0.0,53,47,89,0.8126430487707956,optimized_schedule
2025-06-02 21:27:52.709720,101-1,11858,opt_bus_101-1_1811,0,0,0,0,0.0,58,33,89,0.8126430487707956,optimized_schedule
2025-06-02 21:28:01.083814,101-1,11879,opt_bus_101-1_1722,0,0,0,0,0.0,56,39,89,0.8126430487707956,optimized_schedule
2025-06-02 21:28:09.122732,101-1,11871,opt_bus_101-1_1745,0,0,0,0,0.0,57,36,89,0.8126430487707956,optimized_schedule
2025-06-02 21:28:19.633987,101,14194,opt_bus_101_1347,0,0,0,0,0.0,12,75,78,0.8121139032132771,optimized_schedule
2025-06-02 21:28:36.125008,101,11180,opt_bus_101_1948,0,0,0,0,0.0,29,19,78,0.8121139032132771,optimized_schedule
2025-06-02 21:28:36.741583,101-1,11269,opt_bus_101-1_1834,0,0,0,0,0.0,59,30,89,0.8126430487707956,optimized_schedule
2025-06-02 21:28:40.232781,101-1,12727,opt_bus_101-1_1548,0,0,0,0,0.0,52,51,89,0.8126430487707956,optimized_schedule
2025-06-02 21:28:45.093277,101,11314,opt_bus_101_1816,0,0,0,0,0.0,25,30,78,0.8121139032132771,optimized_schedule
2025-06-02 21:28:49.446404,101,14043,opt_bus_101_1410,0,0,0,0,0.0,13,70,78,0.8121139032132771,optimized_schedule
2025-06-02 21:28:50.554396,101,11187,opt_bus_101_1858,0,0,0,0,0.0,27,25,78,0.8121139032132771,optimized_schedule
2025-06-02 21:28:55.217112,101,11879,opt_bus_101_1720,0,0,0,0,0.0,23,38,78,0.8121139032132771,optimized_schedule
2025-06-02 21:28:55.444654,101-1,10113,opt_bus_101-1_2118,0,0,0,0,0.0,65,3,89,0.8126430487707956,optimized_schedule
2025-06-02 21:29:14.789371,101,13804,opt_bus_101_1434,0,0,0,0,0.0,14,66,78,0.8121139032132771,optimized_schedule
2025-06-02 21:29:17.004718,101-1,13525,opt_bus_101-1_1409,0,0,0,0,0.0,48,72,89,0.8126430487707956,optimized_schedule
2025-06-02 21:29:23.794749,101,13225,opt_bus_101_1459,0,0,0,0,0.0,15,61,78,0.8121139032132771,optimized_schedule
2025-06-02 21:29:30.021581,101-1,11171,opt_bus_101-1_2022,0,0,0,0,0.0,63,14,89,0.8126430487707956,optimized_schedule
2025-06-02 21:29:42.592236,101,10113,opt_bus_101_2124,0,0,0,0,0.0,33,2,78,0.8121139032132771,optimized_schedule
2025-06-02 21:29:49.441492,101-1,11258,opt_bus_101-1_1900,0,0,0,0,0.0,60,27,89,0.8126430487707956,optimized_schedule
2025-06-02 21:29:49.762421,101-1,13114,opt_bus_101-1_1458,0,0,0,0,0.0,50,62,89,0.8126430487707956,optimized_schedule
2025-06-02 21:30:01.488222,101-1,13224,opt_bus_101-1_1435,0,0,0,0,0.0,49,67,89,0.8126430487707956,optimized_schedule
2025-06-02 21:30:10.425280,101,11168,opt_bus_101_2043,0,0,0,0,0.0,31,10,78,0.8121139032132771,optimized_schedule
2025-06-02 21:30:12.754076,101-1,11183,opt_bus_101-1_1926,0,0,0,0,0.0,61,23,89,0.8126430487707956,optimized_schedule
2025-06-02 21:30:17.252054,101-1,10297,opt_bus_101-1_2109,0,0,0,0,0.0,64,5,89,0.8126430487707956,optimized_schedule
2025-06-02 21:30:21.195785,101,12812,opt_bus_101_1518,0,0,0,0,0.0,16,57,78,0.8121139032132771,optimized_schedule
2025-06-02 21:30:21.507805,101-1,11180,opt_bus_101-1_1949,0,0,0,0,0.0,62,20,89,0.8126430487707956,optimized_schedule
2025-06-02 21:30:32.349944,101,12806,opt_bus_101_1548,0,0,0,0,0.0,18,51,78,0.8121139032132771,optimized_schedule
2025-06-02 21:30:37.542632,101,12530,opt_bus_101_1638,0,0,0,0,0.0,19,43,78,0.8121139032132771,optimized_schedule
2025-06-02 21:30:42.780689,101,11879,opt_bus_101_1725,0,0,0,0,0.0,24,38,78,0.8121139032132771,optimized_schedule
2025-06-02 21:30:46.915917,101-1,12514,opt_bus_101-1_1638,0,0,0,0,0.0,54,45,89,0.8126430487707956,optimized_schedule
2025-06-02 21:30:51.905225,101-1,11980,opt_bus_101-1_1700,0,0,0,0,0.0,55,42,89,0.8126430487707956,optimized_schedule
2025-06-02 21:31:28.082289,101-1,12808,opt_bus_101-1_1523,0,0,0,0,0.0,51,57,89,0.8126430487707956,optimized_schedule
2025-06-02 21:31:28.903638,101,11186,opt_bus_101_1910,0,0,0,0,0.0,28,24,78,0.8121139032132771,optimized_schedule
2025-06-02 21:31:33.207890,101,11258,opt_bus_101_1852,0,0,0,0,0.0,26,26,78,0.8121139032132771,optimized_schedule
2025-06-02 21:31:43.093249,101,11167,opt_bus_101_2050,0,0,0,0,0.0,32,9,78,0.8121139032132771,optimized_schedule
2025-06-02 21:31:52.062908,101-1,11875,opt_bus_101-1_1745,0,0,0,0,0.0,57,37,89,0.8126430487707956,optimized_schedule
2025-06-02 21:32:01.687549,101,14379,opt_bus_101_1347,0,0,0,0,0.0,12,76,78,0.8121139032132771,optimized_schedule
2025-06-02 21:32:03.679368,101-1,12573,opt_bus_101-1_1612,0,0,0,0,0.0,53,48,89,0.8126430487707956,optimized_schedule
2025-06-02 21:32:17.392211,101,12517,opt_bus_101_1651,0,0,0,0,0.0,21,42,78,0.8121139032132771,optimized_schedule
2025-06-02 21:32:20.338564,101,12809,opt_bus_101_1533,0,0,0,0,0.0,17,54,78,0.8121139032132771,optimized_schedule
2025-06-02 21:32:23.312336,101,12530,opt_bus_101_1643,0,0,0,0,0.0,20,43,78,0.8121139032132771,optimized_schedule
2025-06-02 21:32:34.701214,101,11881,opt_bus_101_1704,0,0,0,0,0.0,22,40,78,0.8121139032132771,optimized_schedule
2025-06-02 21:32:50.464656,101-1,11868,opt_bus_101-1_1811,0,0,0,0,0.0,58,34,89,0.8126430487707956,optimized_schedule
2025-06-02 21:32:55.011698,101,11177,opt_bus_101_2016,0,0,0,0,0.0,30,16,78,0.8121139032132771,optimized_schedule
2025-06-02 21:33:03.257072,101,13229,opt_bus_101_1459,0,0,0,0,0.0,15,62,78,0.8121139032132771,optimized_schedule
2025-06-02 21:33:06.894872,101-1,11173,opt_bus_101-1_2022,0,0,0,0,0.0,63,15,89,0.8126430487707956,optimized_schedule
2025-06-02 21:33:12.605538,101,14044,opt_bus_101_1410,0,0,0,0,0.0,13,71,78,0.8121139032132771,optimized_schedule
2025-06-02 21:33:30.153454,101-1,13115,opt_bus_101-1_1458,0,0,0,0,0.0,50,63,89,0.8126430487707956,optimized_schedule
2025-06-02 21:33:39.398869,101-1,10268,opt_bus_101-1_2118,0,0,0,0,0.0,65,4,89,0.8126430487707956,optimized_schedule
2025-06-02 21:33:43.130259,101-1,11314,opt_bus_101-1_1834,0,0,0,0,0.0,59,31,89,0.8126430487707956,optimized_schedule
2025-06-02 21:33:55.550660,101,11323,opt_bus_101_1816,0,0,0,0,0.0,25,31,78,0.8121139032132771,optimized_schedule
2025-06-02 21:33:55.787153,101,13222,opt_bus_101_1518,0,0,0,0,0.0,16,58,78,0.8121139032132771,optimized_schedule
2025-06-02 21:34:07.964160,101,11169,opt_bus_101_2043,0,0,0,0,0.0,31,11,78,0.8121139032132771,optimized_schedule
2025-06-02 21:34:16.958001,101-1,12745,opt_bus_101-1_1548,0,0,0,0,0.0,52,52,89,0.8126430487707956,optimized_schedule
2025-06-02 21:34:23.342265,101,11258,opt_bus_101_1858,0,0,0,0,0.0,27,26,78,0.8121139032132771,optimized_schedule
2025-06-02 21:34:24.043429,101-1,13225,opt_bus_101-1_1435,0,0,0,0,0.0,49,68,89,0.8126430487707956,optimized_schedule
2025-06-02 21:34:28.944978,101-1,11880,opt_bus_101-1_1722,0,0,0,0,0.0,56,40,89,0.8126430487707956,optimized_schedule
2025-06-02 21:34:32.869726,101,11181,opt_bus_101_1948,0,0,0,0,0.0,29,20,78,0.8121139032132771,optimized_schedule
2025-06-02 21:34:49.094883,101,11880,opt_bus_101_1720,0,0,0,0,0.0,23,39,78,0.8121139032132771,optimized_schedule
2025-06-02 21:35:16.182845,101-1,11185,opt_bus_101-1_1926,0,0,0,0,0.0,61,24,89,0.8126430487707956,optimized_schedule
2025-06-02 21:35:18.874146,101-1,11260,opt_bus_101-1_1900,0,0,0,0,0.0,60,28,89,0.8126430487707956,optimized_schedule
2025-06-02 21:35:26.782237,101-1,12809,opt_bus_101-1_1523,0,0,0,0,0.0,51,58,89,0.8126430487707956,optimized_schedule
2025-06-02 21:35:32.468195,101-1,13804,opt_bus_101-1_1409,0,0,0,0,0.0,48,73,89,0.8126430487707956,optimized_schedule
2025-06-02 21:35:36.033608,101-1,11997,opt_bus_101-1_1700,0,0,0,0,0.0,55,43,89,0.8126430487707956,optimized_schedule
2025-06-02 21:35:39.378385,101,13805,opt_bus_101_1434,0,0,0,0,0.0,14,67,78,0.8121139032132771,optimized_schedule
2025-06-02 21:35:50.410509,101,12810,opt_bus_101_1533,0,0,0,0,0.0,17,55,78,0.8121139032132771,optimized_schedule
2025-06-02 21:35:51.012066,101,10268,opt_bus_101_2124,0,0,0,0,0.0,33,3,78,0.8121139032132771,optimized_schedule
2025-06-02 21:35:51.369232,101-1,11181,opt_bus_101-1_1949,0,0,0,0,0.0,62,21,89,0.8126430487707956,optimized_schedule
2025-06-02 21:36:04.941959,101,11187,opt_bus_101_1910,0,0,0,0,0.0,28,25,78,0.8121139032132771,optimized_schedule
2025-06-02 21:36:30.008956,101-1,12517,opt_bus_101-1_1638,0,0,0,0,0.0,54,46,89,0.8126430487707956,optimized_schedule
2025-06-02 21:36:30.892804,101-1,10401,opt_bus_101-1_2109,0,0,0,0,0.0,64,6,89,0.8126430487707956,optimized_schedule
2025-06-02 21:36:36.043287,101,12807,opt_bus_101_1548,0,0,0,0,0.0,18,52,78,0.8121139032132771,optimized_schedule
2025-06-02 21:36:36.658460,101,11880,opt_bus_101_1725,0,0,0,0,0.0,24,39,78,0.8121139032132771,optimized_schedule
2025-06-02 21:36:49.447816,101,11260,opt_bus_101_1852,0,0,0,0,0.0,26,27,78,0.8121139032132771,optimized_schedule
2025-06-02 21:36:59.071238,101,12573,opt_bus_101_1638,0,0,0,0,0.0,19,44,78,0.8121139032132771,optimized_schedule
2025-06-02 21:37:03.969474,101-1,11876,opt_bus_101-1_1745,0,0,0,0,0.0,57,38,89,0.8126430487707956,optimized_schedule
2025-06-02 21:37:10.425280,101,11168,opt_bus_101_2050,0,0,0,0,0.0,32,10,78,0.8121139032132771,optimized_schedule
2025-06-02 21:37:15.219520,101,12514,opt_bus_101_1704,0,0,0,0,0.0,22,41,78,0.8121139032132771,optimized_schedule
2025-06-02 21:37:18.747980,101,13230,opt_bus_101_1459,0,0,0,0,0.0,15,63,78,0.8121139032132771,optimized_schedule
2025-06-02 21:37:20.554867,101-1,13116,opt_bus_101-1_1458,0,0,0,0,0.0,50,64,89,0.8126430487707956,optimized_schedule
2025-06-02 21:37:30.448865,101,14045,opt_bus_101_1410,0,0,0,0,0.0,13,72,78,0.8121139032132771,optimized_schedule
