line_id,departure_time,fitness_score,status
102-2,2025-06-02 07:06:00,0.8169200913514905,optimized
102-2,2025-06-02 07:22:00,0.8169200913514905,optimized
102-2,2025-06-02 07:42:00,0.8169200913514905,optimized
102-2,2025-06-02 08:44:00,0.8169200913514905,optimized
102-2,2025-06-02 08:51:00,0.8169200913514905,optimized
102-2,2025-06-02 08:59:00,0.8169200913514905,optimized
102-2,2025-06-02 09:11:00,0.8169200913514905,optimized
102-2,2025-06-02 09:22:00,0.8169200913514905,optimized
102-2,2025-06-02 09:33:00,0.8169200913514905,optimized
102-2,2025-06-02 09:44:00,0.8169200913514905,optimized
102-2,2025-06-02 09:55:00,0.8169200913514905,optimized
102-2,2025-06-02 10:00:00,0.8169200913514905,optimized
102-2,2025-06-02 10:16:00,0.8169200913514905,optimized
102-2,2025-06-02 10:22:00,0.8169200913514905,optimized
102-2,2025-06-02 10:44:00,0.8169200913514905,optimized
102-2,2025-06-02 11:00:00,0.8169200913514905,optimized
102-2,2025-06-02 11:24:00,0.8169200913514905,optimized
102-2,2025-06-02 11:48:00,0.8169200913514905,optimized
102-2,2025-06-02 12:00:00,0.8169200913514905,optimized
102-2,2025-06-02 12:26:00,0.8169200913514905,optimized
102-2,2025-06-02 12:52:00,0.8169200913514905,optimized
102-2,2025-06-02 13:21:00,0.8169200913514905,optimized
102-2,2025-06-02 13:42:00,0.8169200913514905,optimized
102-2,2025-06-02 14:00:00,0.8169200913514905,optimized
102-2,2025-06-02 14:25:00,0.8169200913514905,optimized
102-2,2025-06-02 14:50:00,0.8169200913514905,optimized
102-2,2025-06-02 15:00:00,0.8169200913514905,optimized
102-2,2025-06-02 15:30:00,0.8169200913514905,optimized
102-2,2025-06-02 16:06:00,0.8169200913514905,optimized
102-2,2025-06-02 16:24:00,0.8169200913514905,optimized
102-2,2025-06-02 16:43:00,0.8169200913514905,optimized
102-2,2025-06-02 17:02:00,0.8169200913514905,optimized
102-2,2025-06-02 17:23:00,0.8169200913514905,optimized
102-2,2025-06-02 17:44:00,0.8169200913514905,optimized
102-2,2025-06-02 18:01:00,0.8169200913514905,optimized
102-2,2025-06-02 18:18:00,0.8169200913514905,optimized
102-2,2025-06-02 18:38:00,0.8169200913514905,optimized
102-2,2025-06-02 18:56:00,0.8169200913514905,optimized
102-2,2025-06-02 19:14:00,0.8169200913514905,optimized
102-2,2025-06-02 19:34:00,0.8169200913514905,optimized
102-2,2025-06-02 19:54:00,0.8169200913514905,optimized
102-2,2025-06-02 20:11:00,0.8169200913514905,optimized
102-2,2025-06-02 20:32:00,0.8169200913514905,optimized
102-2,2025-06-02 20:53:00,0.8169200913514905,optimized
102-2,2025-06-02 21:10:00,0.8169200913514905,optimized
102-2,2025-06-02 21:28:00,0.8169200913514905,optimized
102-2,2025-06-02 21:48:00,0.8169200913514905,optimized
102-2,2025-06-02 22:08:00,0.8169200913514905,optimized
102-2,2025-06-02 22:28:00,0.8169200913514905,optimized
102-2,2025-06-02 22:41:00,0.8169200913514905,optimized
102-2,2025-06-02 23:03:00,0.8169200913514905,optimized
102-2,2025-06-02 23:20:00,0.8169200913514905,optimized
